City,Region,Country,AirQuality,WaterPollution
Isa Town, Central Governorate,Bahrain,25.0,87.5
Cold Lake, Alberta,Canada,96.875,37.5
Owen Sound, Ontario,Canada,100.0,25.0
Paarl, Western Cape,South Africa,100.0,0.0
Samos, North Aegean Region,Greece,100.0,0.0
Butterworth, Penang,Malaysia,25.0,25.0
Selkirk, Manitoba,Canada,100.0,0.0
Comox, British Columbia,Canada,87.5,50.0
Rochester, Michigan,United States of America,100.0,0.0
Fairborn, Ohio,United States of America,87.5,50.0
San Martin de los Andes, Neuquen Province,Argentina,100.0,75.0
Moose Jaw, Saskatchewan,Canada,91.66666666666669,33.333333333333336
Uitenhage, Eastern Cape,South Africa,100.0,0.0
Rongcheng, Shandong,People's Republic of China,12.5,50.0
Mirpur Khas, Sindh,Pakistan,0.0,100.0
Rio Tinto, Porto,Portugal,100.0,75.0
Terrace, British Columbia,Canada,91.66666666666669,0.0
Port Mathurin, ,Mauritius,75.0,87.5
Ypsilanti, Michigan,United States of America,75.0,66.66666666666666
Port Alberni, British Columbia,Canada,83.33333333333333,0.0
Lin'an, Zhejiang,People's Republic of China,0.0,50.0
Drayton Valley, Alberta,Canada,100.0,50.0
San Fernando, ,Trinidad and Tobago,50.0,55.00000000000001
Lisle, Illinois,United States of America,100.0,0.0
Wangaratta, Victoria,Australia,100.0,25.0
Valladolid, Yucatan,Mexico,100.0,0.0
Clifden, Connacht,Ireland,100.0,50.0
Franschhoek, Western Cape,South Africa,50.0,75.0
Pathanamthitta, Kerala,India,89.70588235294117,38.63636363636363
Jaunpur, Uttar Pradesh,India,50.0,62.5
Nong Khai, Nong Khai,Thailand,50.0,37.5
Salinas, Santa Elena Province,Ecuador,25.0,100.0
Jinotega, Jinotega Department,Nicaragua,66.66666666666666,83.33333333333333
Chachoengsao, Chachoengsao,Thailand,75.0,100.0
Sandton, Gauteng,South Africa,64.58333333333334,33.333333333333336
Jhang, Punjab,Pakistan,50.0,50.0
Ainaro, Ainaro Municipality,Timor-Leste,100.0,75.0
Newcastle, KwaZulu-Natal,South Africa,6.25,81.25
Ermelo, Mpumalanga,South Africa,50.0,50.0
Pottsville, Pennsylvania,United States of America,75.0,0.0
Cambridge, Waikato Region,New Zealand,75.0,0.0
Cambridge, Ontario,Canada,63.46153846153846,55.76923076923077
Concord, North Carolina,United States of America,91.66666666666669,62.5
Campbell River, British Columbia,Canada,100.0,0.0
Campbellton, New Brunswick,Canada,75.0,0.0
Darayya, Rif Dimashq Governorate,Syria,100.0,25.0
Harstad, Troms og Finnmark fylke,Norway,100.0,75.0
Kampong Chhnang, Kampong Chhnang Province,Cambodia,100.0,50.0
Sibu, Sarawak,Malaysia,65.0,25.0
Cuevas del Almanzora, Andalusia,Spain,62.5,50.0
Andkhoy, Faryab,Afghanistan,50.0,50.0
Centurion, Gauteng,South Africa,25.0,72.22222222222221
Chapala, Jalisco,Mexico,87.5,50.0
Watertown, South Dakota,United States of America,95.83333333333331,50.0
Moses Lake, Washington,United States of America,75.0,0.0
Johnstown, Pennsylvania,United States of America,87.5,75.0
Dadu, ,Pakistan,50.0,50.0
Claremorris, Connacht,Ireland,100.0,0.0
Banting, ,Malaysia,25.0,75.0
Busia, ,Kenya,50.0,100.0
Peshawar, Khyber Pakhtunkhwa,Pakistan,29.054054054054056,55.46875
Bloomsburg, Pennsylvania,United States of America,87.5,25.0
Darbhanga, Bihar,India,40.625,59.375
Metsamor, Armavir Region,Armenia,0.0,50.0
Frankston, Victoria,Australia,87.5,100.0
Cranbrook, British Columbia,Canada,100.0,16.666666666666668
Twickenham, England,United Kingdom,87.5,12.5
Hazard, Kentucky,United States of America,100.0,50.0
New Castle, Pennsylvania,United States of America,87.5,50.0
Anderson, South Carolina,United States of America,87.5,0.0
Te Anau, Southland Region,New Zealand,100.0,50.0
Warren, Pennsylvania,United States of America,100.0,50.0
Yenangyaung, ,Myanmar,0.0,50.0
Woodland, Washington,United States of America,100.0,0.0
Laixi, Shandong,People's Republic of China,0.0,50.0
Kluang, Johor,Malaysia,75.0,100.0
Surin, Surin,Thailand,75.0,50.0
Yala, Yala,Thailand,70.83333333333334,50.0
Ratchaburi, Ratchaburi,Thailand,35.0,0.0
Phrae, Phrae,Thailand,12.5,50.0
Si Sa Ket, Si Sa Ket,Thailand,75.0,25.0
Phetchabun, Phetchabun,Thailand,58.333333333333336,50.0
Diego Martin, Diego Martin Regional Corporation,Trinidad and Tobago,100.0,50.0
Ohrid, Ohrid Municipality,North Macedonia,82.14285714285714,28.33333333333333
Masterton, Wellington Region,New Zealand,85.71428571428572,33.333333333333336
Dondo, Sofala,Mozambique,50.0,100.0
Moca, Espaillat Province,Dominican Republic,0.0,25.0
Rushan, Shandong,People's Republic of China,0.0,50.0
Chakwal, Punjab,Pakistan,50.0,50.0
Houston, British Columbia,Canada,100.0,50.0
Sechelt, British Columbia,Canada,75.0,0.0
Dibrugarh, Assam,India,51.78571428571429,44.44444444444444
Salalah, ,Oman,81.25,56.25
Kalutara, Western Province,Sri Lanka,75.0,75.0
Lomnice nad Popelkou, ,Czech Republic,75.0,50.0
Karratha, Western Australia,Australia,100.0,0.0
Jurong, Jiangsu,People's Republic of China,0.0,50.0
Marsh Harbour, Central Abaco,The Bahamas,50.0,75.0
Romford, England,United Kingdom,75.0,0.0
Nuwara Eliya, Central Province,Sri Lanka,83.33333333333333,16.666666666666668
Shouguang, Shandong,People's Republic of China,0.0,50.0
Samut Sakhon, Samut Sakhon,Thailand,14.285714285714285,75.0
Ashland, Massachusetts,United States of America,100.0,50.0
Okotoks, Alberta,Canada,100.0,12.5
Liyang, Jiangsu,People's Republic of China,0.0,50.0
Rocky Mount, Virginia,United States of America,50.0,75.0
Herndon, Virginia,United States of America,50.0,25.0
Amherst, Virginia,United States of America,100.0,50.0
Christiansburg, Virginia,United States of America,75.0,100.0
Highgate, ,Jamaica,75.0,25.0
Watertown, New York,United States of America,62.5,37.5
Ewarton, Middlesex County,Jamaica,75.0,50.0
Liberia, Guanacaste Province,Costa Rica,100.0,0.0
Ubari, Wadi al Hayaa District,Libya,0.0,100.0
Newcastle upon Tyne, England,United Kingdom,73.14814814814815,20.23809523809524
Tamworth, New South Wales,Australia,100.0,25.0
Parksville, British Columbia,Canada,80.0,0.0
Chaguanas, ,Trinidad and Tobago,20.0,70.0
Dhangadhi, ,Nepal,62.5,37.5
Rohtak, Haryana,India,50.0,25.0
Muzaffarpur, Bihar,India,17.59259259259259,57.60869565217392
Knutsford, England,United Kingdom,100.0,0.0
Richards Bay, KwaZulu-Natal,South Africa,75.0,25.0
Gannan, Heilongjiang,People's Republic of China,0.0,50.0
Spring Hill, Tennessee,United States of America,87.5,25.0
Airway Heights, Washington,United States of America,100.0,0.0
Yelm, Washington,United States of America,50.0,50.0
Sequim, Washington,United States of America,100.0,25.0
Brier, Washington,United States of America,100.0,0.0
Kirtipur, Bagmati,Nepal,62.5,50.0
Katoomba, New South Wales,Australia,100.0,0.0
Siddharthanagar, ,Nepal,25.0,75.0
Goose Creek, South Carolina,United States of America,100.0,0.0
Atlantida, Canelones Department,Uruguay,66.66666666666666,33.333333333333336
Gympie, Queensland,Australia,62.5,62.5
Punta Cana, La Altagracia Province,Dominican Republic,40.625,65.625
Waterloo, Wisconsin,United States of America,100.0,50.0
Neenah, Wisconsin,United States of America,50.0,0.0
Kempton Park, Gauteng,South Africa,37.5,50.0
Hempstead, New York,United States of America,100.0,50.0
Smithtown, New York,United States of America,100.0,50.0
Hella, ,Iceland,100.0,0.0
Hermanus, Western Cape,South Africa,100.0,0.0
Rio de Mouro, Lisbon,Portugal,100.0,50.0
Temara, Rabat-Sale-Kenitra,Morocco,75.0,25.0
Atibaia, Sao Paulo,Brazil,75.0,25.0
Alberton, Gauteng,South Africa,28.125,59.375
Yorkton, Saskatchewan,Canada,100.0,0.0
Hyderabad, ,Pakistan,50.0,59.09090909090909
Plymouth, Michigan,United States of America,50.0,50.0
Woodstock, Ontario,Canada,50.0,50.0
Parnaiba, Piaui,Brazil,100.0,75.0
Worcester, England,United Kingdom,83.33333333333333,16.666666666666668
Khenchela, Khenchela Province,Algeria,100.0,0.0
Stony Hill, ,Jamaica,100.0,0.0
May Pen, Middlesex County,Jamaica,68.75,18.75
Madaba, Madaba Governorate,Jordan,37.5,75.0
Panevezys, ,Lithuania,70.0,40.0
St. Paul, Alberta,Canada,100.0,0.0
Islip, New York,United States of America,75.0,25.0
Linhares, Espirito Santo,Brazil,100.0,100.0
Banepa, Bagmati,Nepal,0.0,100.0
Woodburn, Oregon,United States of America,100.0,0.0
Riffa, Southern Governorate,Bahrain,32.69230769230769,53.125
Purnia, Bihar,India,100.0,50.0
Nandyal, ,India,12.5,75.0
Wardha, Maharashtra,India,50.0,50.0
Hisar, Haryana,India,29.629629629629623,46.15384615384615
Ponca City, Oklahoma,United States of America,100.0,50.0
Pilar, Buenos Aires Province,Argentina,75.0,100.0
Portsmouth, Rhode Island,United States of America,100.0,0.0
Rio das Ostras, Rio de Janeiro,Brazil,25.0,100.0
Kretinga, ,Lithuania,75.0,50.0
Anand, Gujarat,India,78.84615384615384,45.45454545454545
La Libertad, Santa Elena Province,Ecuador,75.0,100.0
La Piedad, Michoacan,Mexico,50.0,100.0
Mandeville, Middlesex County,Jamaica,62.5,12.5
Trail, British Columbia,Canada,100.0,0.0
Fresnillo, Zacatecas,Mexico,75.0,25.0
Lephalale, Limpopo,South Africa,62.5,50.0
Lisburn, Northern Ireland,United Kingdom,75.0,25.0
Muar, Johor,Malaysia,25.0,50.0
Zeeland, Michigan,United States of America,100.0,0.0
Piedras Negras, Coahuila,Mexico,75.0,25.0
Roanoke, Indiana,United States of America,95.45454545454544,35.714285714285715
Weirton, West Virginia,United States of America,62.5,50.0
Revelstoke, British Columbia,Canada,100.0,50.0
Vieira de Leiria, Leiria,Portugal,87.5,50.0
Detroit Lakes, Minnesota,United States of America,100.0,50.0
Waterford, Connecticut,United States of America,25.0,50.0
Deltona, Florida,United States of America,87.5,75.0
Melfort, Saskatchewan,Canada,100.0,0.0
Morehead, Kentucky,United States of America,100.0,25.0
Ustrzyki Dolne, Podkarpackie Voivodeship,Poland,70.0,0.0
Nizwa, Ad Dakhiliyah Governorate,Oman,100.0,100.0
Navsari, Gujarat,India,68.75,54.54545454545454
Birmingham, Iowa,United States of America,71.05263157894737,31.666666666666664
Waldorf, Minnesota,United States of America,100.0,75.0
Tenali, Andhra Pradesh,India,71.42857142857143,58.333333333333336
San Pedro Garza Garcia, Nuevo Leon,Mexico,46.875,12.5
Kajang, Selangor,Malaysia,50.0,50.0
Leawood, Kansas,United States of America,50.0,75.0
Mohali, Punjab,India,87.5,75.0
Nalgonda, Telangana,India,75.0,75.0
Lakeport, California,United States of America,100.0,50.0
Jackson, California,United States of America,100.0,50.0
Attock, Punjab,Pakistan,75.0,50.0
Upland, Indiana,United States of America,62.5,50.0
San Juan, San Juan-Laventille,Trinidad and Tobago,25.0,25.0
Medea, Medea Province,Algeria,50.0,50.0
Elko, South Carolina,United States of America,100.0,25.0
Cutler Bay, Florida,United States of America,100.0,25.0
Kareli, Shida Kartli,Georgia,0.0,50.0
Greenville, North Carolina,United States of America,90.0,25.0
Narayanganj, Dhaka Division,Bangladesh,6.25,93.75
Hun, Jufra,Libya,100.0,0.0
Vadnais Heights, Minnesota,United States of America,100.0,50.0
Hinesville, Georgia,United States of America,75.0,25.0
Abington, Massachusetts,United States of America,100.0,50.0
Williston, North Dakota,United States of America,85.0,75.0
Fairmont, West Virginia,United States of America,100.0,50.0
Warner Robins, Georgia,United States of America,100.0,37.5
Korba, Chhattisgarh,India,43.75,43.75
Elkhart, Indiana,United States of America,87.5,50.0
Frankfort, Indiana,United States of America,50.0,75.0
La Porte, Indiana,United States of America,87.5,50.0
Takoradi, Western Region,Ghana,75.0,50.0
Hounslow, England,United Kingdom,0.0,50.0
Sanford, North Carolina,United States of America,100.0,50.0
Spruce Pine, North Carolina,United States of America,100.0,0.0
Yanceyville, North Carolina,United States of America,87.5,50.0
Mooresville, North Carolina,United States of America,100.0,25.0
Hope Mills, North Carolina,United States of America,100.0,50.0
Hickory, North Carolina,United States of America,100.0,50.0
Bryson City, North Carolina,United States of America,87.5,50.0
Williams Lake, British Columbia,Canada,75.0,75.0
Torpoint, England,United Kingdom,100.0,50.0
Palanga, ,Lithuania,100.0,50.0
Buffalo, North Dakota,United States of America,100.0,50.0
Beaver Dam, Kentucky,United States of America,100.0,50.0
Pingdu, Shandong,People's Republic of China,0.0,50.0
Chesterfield, South Carolina,United States of America,100.0,25.0
Quesnel, British Columbia,Canada,100.0,50.0
Stone Mountain, Georgia,United States of America,0.0,100.0
Astoria, Illinois,United States of America,37.5,62.5
Ellsworth, Maine,United States of America,100.0,50.0
Swampscott, Massachusetts,United States of America,100.0,50.0
San Jose del Cabo, Baja California Sur,Mexico,100.0,25.0
Secunda, Mpumalanga,South Africa,9.090909090909088,60.71428571428571
Litija, Litija Municipality,Slovenia,50.0,0.0
Ras al-Khaimah, Emirate of Ras Al Khaimah,United Arab Emirates,57.14285714285714,29.6875
Seminole, Florida,United States of America,100.0,0.0
Zephyrhills, Florida,United States of America,25.0,50.0
Bukit Mertajam, Penang,Malaysia,62.5,62.5
California, Kentucky,United States of America,0.0,100.0
San Isidro, Buenos Aires Province,Argentina,100.0,0.0
Gettysburg, South Dakota,United States of America,75.0,75.0
KwaMhlanga, Mpumalanga,South Africa,50.0,50.0
Bajos de Haina, ,Dominican Republic,0.0,100.0
Croydon, England,United Kingdom,45.0,45.0
Parry Sound, Ontario,Canada,100.0,50.0
Telsiai, ,Lithuania,50.0,75.0
Beloit, Kansas,United States of America,50.0,62.5
Willoughby, Ohio,United States of America,75.0,0.0
Mansfield, Georgia,United States of America,0.0,50.0
Tinsukia, Assam,India,0.0,75.0
Ithaca, Michigan,United States of America,93.75,40.625
Wayne, West Virginia,United States of America,87.5,50.0
El Progreso, Yoro Department,Honduras,25.0,100.0
Banstead, England,United Kingdom,100.0,0.0
Bourne, Massachusetts,United States of America,75.0,25.0
Nalaikh, ,Mongolia,50.0,50.0
Holetown, Saint James,Barbados,100.0,50.0
Skikda, Skikda Province,Algeria,0.0,100.0
Randburg, Gauteng,South Africa,83.33333333333333,33.333333333333336
Ilford, England,United Kingdom,0.0,25.0
Longmeadow, Massachusetts,United States of America,75.0,25.0
Owosso, Michigan,United States of America,75.0,100.0
Kingston upon Thames, England,United Kingdom,81.25,33.333333333333336
Amherst, New Hampshire,United States of America,100.0,50.0
Port Hawkesbury, Nova Scotia,Canada,100.0,50.0
Taourirt, Oriental,Morocco,100.0,100.0
Hampton, South Carolina,United States of America,37.5,50.0
Bowral, New South Wales,Australia,75.0,33.333333333333336
Oakland, Tennessee,United States of America,100.0,0.0
Arlington, Kansas,United States of America,66.66666666666666,16.666666666666668
Lewisburg, Tennessee,United States of America,100.0,50.0
Sidi Slimane, Rabat-Sale-Kenitra,Morocco,75.0,50.0
Clarksville, Indiana,United States of America,95.0,0.0
Kyaukpyu, ,Myanmar,0.0,50.0
Orillia, Ontario,Canada,100.0,0.0
Ait Melloul, Souss-Massa,Morocco,100.0,0.0
Ashburn, Georgia,United States of America,60.0,25.0
Taupo, Bay of Plenty Region,New Zealand,100.0,25.0
Franklin, West Virginia,United States of America,100.0,0.0
Decatur, Tennessee,United States of America,75.0,100.0
Bridgewater, Connecticut,United States of America,87.5,50.0
Cookeville, Tennessee,United States of America,100.0,50.0
Chafford Hundred, England,United Kingdom,82.14285714285714,50.0
Peachtree City, Georgia,United States of America,50.0,50.0
Pardes Hanna-Karkur, ,Israel,25.0,50.0
Syracuse, Indiana,United States of America,75.0,50.0
Mandeville, Louisiana,United States of America,75.0,75.0
Lynchburg, South Carolina,United States of America,100.0,0.0
Holderness, New Hampshire,United States of America,100.0,50.0
Speightstown, Saint Peter,Barbados,75.0,75.0
Long Island, Kansas,United States of America,87.5,25.0
Aconibe, ,Equatorial Guinea,0.0,100.0
Yreka, California,United States of America,100.0,50.0
Tyngsborough, Massachusetts,United States of America,100.0,50.0
Sirajganj, Rajshahi Division,Bangladesh,100.0,75.0
Mirpur, ,Pakistan,66.66666666666666,100.0
Huntingdon, Tennessee,United States of America,75.0,50.0
Couva, Couva-Tabaquite-Talparo,Trinidad and Tobago,43.75,43.75
Talanga, Francisco Morazan Department,Honduras,50.0,50.0
Seaside, Oregon,United States of America,100.0,0.0
Pooler, Georgia,United States of America,75.0,25.0
Cankuzo, Cankuzo Province,Burundi,0.0,100.0
Arendal, Agder,Norway,87.5,0.0
Edison, Georgia,United States of America,75.0,25.0
Greater Noida, Uttar Pradesh,India,25.0,100.0
Las Tablas, Los Santos Province,Panama,100.0,0.0
Topsham, Maine,United States of America,100.0,50.0
Alwar, Rajasthan,India,37.5,55.76923076923077
Frederick, South Dakota,United States of America,91.66666666666669,33.333333333333336
Manistee, Michigan,United States of America,100.0,50.0
Allegan, Michigan,United States of America,100.0,0.0
Bayla, Bari,Somalia,100.0,0.0
Richland, Oregon,United States of America,100.0,0.0
Rumford, Maine,United States of America,100.0,50.0
Nnewi, ,Nigeria,12.5,50.0
Djelfa, Djelfa Province,Algeria,50.0,62.5
Pikeville, Kentucky,United States of America,100.0,50.0
Douglasville, Georgia,United States of America,25.0,75.0
Batu Pahat, Johor,Malaysia,75.0,100.0
Bowmanville, Ontario,Canada,0.0,100.0
Sangre Grande, Sangre Grande Regional Corporation,Trinidad and Tobago,75.0,75.0
Chesapeake, West Virginia,United States of America,100.0,37.5
Brandon, Vermont,United States of America,100.0,0.0
Salmon Arm, British Columbia,Canada,25.0,75.0
Yorkville, Tennessee,United States of America,100.0,0.0
Fredericksburg, Indiana,United States of America,100.0,25.0
Simcoe, Ontario,Canada,100.0,50.0
Utica, Indiana,United States of America,93.75,37.5
Grenville, Saint Andrew Parish,Grenada,66.66666666666666,58.333333333333336
Guntur, ,India,38.54166666666667,57.89473684210527
Manassas, Georgia,United States of America,87.5,0.0
Gadsden, Tennessee,United States of America,87.5,75.0
Bomassa, Sangha Department,Republic of the Congo,0.0,100.0
Hlatikulu, Shiselweni District,Eswatini,87.5,62.5
Deep River, Ontario,Canada,100.0,50.0
Rutherford, Tennessee,United States of America,0.0,100.0
Merimbula, New South Wales,Australia,100.0,0.0
Norman Wells, Northwest Territories,Canada,100.0,50.0
Braga, Braga,Portugal,85.29411764705883,25.0
Leiria, Leiria,Portugal,89.28571428571428,28.57142857142857
